,Book_URL,Summary,Genres
625,/book/show/9849568-the-human-obsession,"A year before retirement, Chief of Police Frank Murphy wants nothing more than to spend his golden years on HGTV marathons and endless tee-off times. What he gets is a string of abductions that makes Ted Bundy look like an amateur. The Human Obsession is the sequel to Heath Sommer's 2009 breakout psychological thriller The Manufactured Identity, where Murphy and hapless lovers Addy and John Joe scramble against inhuman odds and unpredictable twists to solve the riddles of murder, obsession, and human weakness. Focusing on the trial of Cameron Bo, alleged murderer and loony from Sommer's The Grand Delusion, The Human Obsession takes readers even deeper into the minds of Sommers' belovedand twistedcharacters. In the end, no one could have seen why those meant to protect and serve may be in the greatest danger of all.","Psychology, Mystery, Fiction, Crime"
626,/book/show/196390549-chasing-the-dragon,"The much-awaited follow up to Waking the Tiger, shortlisted for the 2022Crime Writers’ Association John Creasey (New Blood) Dagger, the 2021 Scottish Crime Debut of the Year and the 2022 Ngaio Marsh Best First Novel Prize.‘A superbly written, intriguing and beautifully paced literary thriller that transported me flawlessly to 1940s Singapore. I was hooked from the very first page.’ Megan Davis, award-winning author of The Messenger ‘A classy, and future classic, historical crime novel with all the nuance and intelligence of the best of the genre.’ Natalie Marlow, author of critically acclaimed Needless Alley‘Wow. One of the best books I have read in a long time.’ Antony Dunford, author of Born the Same and CWA New Blood Dagger longlisted novel HuntedSingapore, 1940A local fisherman finds the body of a missing American archaeologistDetective Inspector Betancourt of the Singapore Marine Police is first on the scene. Something doesn't quite add up. He finds out that the archaeologist, Richard Fulbright, was close to deciphering the previously-untranslatable script on a pre-colonial relic known as the Singapore Stone. This was no accidental drowning.Is there more to this case than archaeological rivalries?Betancourt also discovers that Fulbright had been having an affair. He is sure he is onto something bigger than just academic infighting.A government opium factory draws criminal interestIn his investigations into the death, Betancourt finds his own life in danger, and now he has also put himself on the wrong side of British Military Intelligence, and he is unsure which set of opponents he fears the most...","Historical Fiction, Crime"
627,/book/show/36381091-the-cabin-at-the-end-of-the-world,"Seven-year-old Wen and her parents, Eric and Andrew, are vacationing at a remote cabin on a quiet New Hampshire lake. Their closest neighbors are more than two miles in either direction along a rutted dirt road.One afternoon, as Wen catches grasshoppers in the front yard, a stranger unexpectedly appears in the driveway. Leonard is the largest man Wen has ever seen but he is young, friendly, and he wins her over almost instantly. Leonard and Wen talk and play until Leonard abruptly apologizes and tells Wen, ""None of what’s going to happen is your fault"". Three more strangers then arrive at the cabin carrying unidentifiable, menacing objects. As Wen sprints inside to warn her parents, Leonard calls out: ""Your dads won’t want to let us in, Wen. But they have to. We need your help to save the world.""","Horror, Fiction, Thriller, Audiobook, Mystery, Mystery Thriller, Adult"
628,/book/show/61273823-take-command,"Take command of your future with this groundbreaking, Wall Street Journal bestseller, from the experts who brought you How to Win Friends and Influence People.Take Command offers powerful tools and time-tested methods to help you live an intentional life by transforming how you approach your thoughts, emotions, relationships, and future. Filled with stories of everyday people and based on expert research and interviews with more than a hundred high-performing leaders, Take Command gives you the strategies you need to unlock your full potential and create the life you want.Written by Joe Hart (CEO) and Michael Crom (Board Member) of Dale Carnegie & Associates, Take Command is a modern manual for personal development that will help anyone, at any age. It is structured around questions geared to encourage self-reflection, such-How do we use the power of mindset to deal with stress and anxiety, gain perspective on negative emotions, and build resilience?-Once we understand our inner lives, how do we create enriching, rewarding, and enduring relationships?-How do we deal with difficult people and manage conflict?-After mastering our thoughts and relationships, how do we live courageously and intentionally to build a vision that will bring out the best in ourselves and other people?For more than one hundred years, the wisdom of Dale Carnegie’s How to Win Friends and Influence People has provided people around the world with richer, more fulfilling relationships and a happier way of life. Now, Take Command combines decades of Dale Carnegie’s award-winning training and timeless principles—ones that have transformed the personal and professional lives of millions—into a master text that tells you everything you need to know about the art of human relations.","Self Help, Nonfiction, Business, Personal Development, Love Story, Romantic, Romance"
629,/book/show/29629427-our-blue-orange,"When inventor Godfrey Davis arrived at the ministry that Monday morning he had his first experience of the new phenomenon. There was something wrong with the aging android fleet that served the colony. Since when did they ever have names?The president’s visit to his office later that morning gave credence to his earlier experience in the foyer, and somehow his long deceased father now seemed implicated. As Godfrey’s week spiralled out of control the future of the colony was now in jeopardy, and it was all because of him. He should never have left his latest piece of technology unattended.If only he could find his father’s secret invention and turn back the clock then maybe he could redeem himself and save their society.But the past was about to collide with the present and the future now seemed very uncertain indeed.","Science Fiction, Fiction, Time Travel, Fantasy, Comedy, Unfinished, Science Fiction Fantasy"
630,/book/show/51883947-when-heroes-flew,"For B-24 bomber pilot Al Lycoming, the mission was history in the making.Dispatched to Benghazi, Libya, on mysterious orders, he finds nearly 200 other B-24 bombers being assembled...and a top secret assignment that will catapult them all into seemingly impenetrable Nazi defenses.Their mission: a daring low-level attack on Hitler’s extensive oil refineries.But when his co-pilot falls ill, Albert is forced to secretly find help from an unlikely source—a female pilot who ferried a bomber from America.Together, the two launch on the most daring bombing raid of WWII...and into the pages of history.WHEN HEROES FLEW is a novel of extraordinary bravery, based on the true story of one of the most historic air raids ever flown. With perspectives from American and German pilots alike, this gripping thriller will keep you turning pages until the fateful ending.","Historical Fiction, World War II, War, Military Fiction, Fiction, Realistic Fiction, Novels"
631,/book/show/5704.Thousand_Pieces_of_Gold,"Lalu Nathoy's father called his thirteen-year-old daughter his treasure, his ""thousand pieces of gold,"" yet when famine strikes northern China in 1871, he is forced to sell her. Polly, as Lalu is later called, is sold to a brothel, sold again to a slave merchant bound for America, auctioned to a saloonkeeper, and offered as a prize in a poker game. This biographical novel is the extraordinary story of one woman's fight for independence and dignity in the American West.","Historical Fiction, Fiction, China, Historical, Asia, Asian Literature, Adult"
632,/book/show/148964801-sidewinder,"In a shadowy world where covert operations and secret agendas rule, a top-tier team of private contractors vanishes. They leave behind a chilling trail of breadcrumbs that point to a cache of advanced, portable missiles gone rogue.Rachel Hatch, a warrior with a steel spine and a heart of grit, is called upon to find the lost operatives. As she peels back layers of deception, she realizes that the stakes are far higher than anyone could have guessed. Lives hang precariously in the balance, and a malevolent organization emerges from the shadows, hungry for the lethal firepower.With every tick of the clock, Hatch races to outmaneuver her relentless adversaries. When an innocent family is dragged into the whirlwind of chaos, Hatch senses a connection. To expose it, she must shield them from a deranged mastermind who shows no mercy.She is a woman caught between duty and danger, ethics and survival. A treacherous conspiracy webs around her, and with every step, the truth seems to slip further away.Her father’s creed, to put others' lives above her own, is the compass guiding her every move. But in this deadly game, her unwavering loyalty could become her downfall.Beneath the sweeping sands of the southwest, a vicious enemy waits, ready to strike when least expected.SIDEWINDER is a pulse-pounding thriller that will grip Rachel Hatch's fans to the very last page. In this nerve-fraying adventure, Hatch is pushed to the edge, testing the very limits of her endurance. With each twist and turn, prepare to question everything you thought you knew about bravery, loyalty, and sacrifice.","Mystery Thriller, Adventure, Fiction, Crime, Novels, Drama, Mystery"
633,/book/show/18116.His_Dark_Materials,"The Golden Compass, The Subtle Knife, and The Amber Spyglass are available together in one volume perfect for any fan or newcomer to this modern fantasy classic series.These thrilling adventures tell the story of Lyra and Will—two ordinary children on a perilous journey through shimmering haunted otherworlds. They will meet witches and armored bears, fallen angels and soul-eating specters. And in the end, the fate of both the living—and the dead—will rely on them.Phillip Pullman’s spellbinding His Dark Materials trilogy has captivated readers for over twenty years and won acclaim at every turn. It will have you questioning everything you know about your world and wondering what really lies just out of reach.","Fantasy, Fiction, Young Adult, Childrens, Science Fiction Fantasy, Science Fiction, Classics"
634,/book/show/57070959-black-eagle,"Sometimes it's easier to ask for forgiveness than permission.Siberia in April isn't in any tourist guidebook. But that is where Trapp finds himself. It's cold, dark, and the vodka tastes like gasoline.After brawling with half a dozen corrupt Russian cops, he's taken to the infamous penal colony marked on maps as IK-29, but known to inmates as the Black Eagle. The guards are brutes, their prisoners little better than animals. It's hell on earth.And this time, he's on his own. The Agency has no knowledge of his mission. They wouldn't back him if they did. Because men like Trapp are tools. They aren't supposed to get ideas of their own.It's dangerous when they do.","Crime, Novels, Mystery Thriller, Fiction, Thriller, Young Adult, Drama"
635,/book/show/55779669-the-seventh-spark,epic fantasy graphic fiction novel with mythologic and spiritual themes.,"Contemporary, Novels, Drama, Fantasy, Fiction"
636,/book/show/26157586-toe-to-toe,"Nonie Broussard is a medium—a closet medium. After losing her job at a local T-shirt factory, Nonie has to find a way to make ends meet. Not easy in a small town like Clay Point, LA. Two opportunities come her way, however, neither of them easy for someone with her abilities. Throw that medium into a funeral home and paranormal investigations with a gaggle of misfits, all because she has to pay the rent, and watch the fireworks fly!","Fiction, Epic, Novels, Fantasy, Contemporary, Drama, Paranormal"
637,/book/show/208707460-deep-utopia,"A greyhound catching the mechanical lure—what would he actually do with it? Has he given this any thought?Bostrom’s previous book, Paths, Dangers, Strategies changed the global conversation on AI and became a New York Times bestseller. It focused on what might happen if AI development goes wrong. But what if things go right?Suppose that we develop superintelligence safely, govern it well, and make good use of the cornucopian wealth and near magical technological powers that this technology can unlock. If this transition to the machine intelligence era goes well, human labor becomes obsolete. We would thus enter a condition of ""post-instrumentality"", in which our efforts are not needed for any practical purpose. Furthermore, at technological maturity, human nature becomes entirely malleable.Here we confront a challenge that is not technological but philosophical and spiritual. In such a solved world, what is the point of human existence? What gives meaning to life? What do we do all day?Deep Utopia shines new light on these old questions, and gives us glimpses of a different kind of existence, which might be ours in the future.","Philosophy, Nonfiction, Education, Artificial Intelligence, Book Club, Science, How To"
638,/book/show/32542.A_Time_to_Kill,"This is an alternate cover edition for ISBN9780385338608BeforeThe FirmandThe Pelican Briefmade him a superstar, John Grisham wrote this riveting story of retribution and justice. In this searing courtroom drama, best-selling author John Grisham probes the savage depths of racial violence, as he delivers a compelling tale of uncertain justice in a small southern town, Clanton, Mississippi.The life of a ten-year-old girl is shattered by two drunken and remorseless young men. The mostly white town reacts with shock and horror at the inhuman crime. That is, until her black father acquires an assault rifle and takes matters into his hands.For ten days, as burning crosses and the crack of sniper fire spread through the streets of Clanton, the nation sits spellbound as young defense attorney Jake Brigance struggles to save his client's life, and then his own.","Fiction, Thriller, Mystery, Crime, Suspense, Legal Thriller, Mystery Thriller"
639,/book/show/41154336-the-chestnut-man,"If you find one, he’s already found you.A psychopath is terrorizing Copenhagen.His calling card is a “chestnut man”—a handmade doll made of matchsticks and two chestnuts—which he leaves at each bloody crime scene. Examining the dolls, forensics makes a shocking discovery—a fingerprint belonging to a young girl, a government minister’s daughter who had been kidnapped and murdered a year ago.A tragic coincidence—or something more twisted?To save innocent lives, a pair of detectives must put aside their differences to piece together the Chestnut Man’s gruesome clues.Because it’s clear that the madman is on a mission that is far from over.And no one is safe.","Thriller, Mystery, Fiction, Crime, Mystery Thriller, Horror, Audiobook"
640,/book/show/49084724-credence,"Tiernan de Haas doesn’t care about anything anymore. The only child of a film producer and his starlet wife, she’s grown up with wealth and privilege but not love or guidance. Shipped off to boarding schools from an early age, it was still impossible to escape the loneliness and carve out a life of her own. The shadow of her parents’ fame followed her everywhere.And when they suddenly pass away, she knows she should be devastated. But has anything really changed? She’s always been alone, hasn’t she?Jake Van der Berg, her father’s stepbrother and her only living relative, assumes guardianship of Tiernan who is still two months shy of eighteen. Sent to live with him and his two sons, Noah and Kaleb, in the mountains of Colorado, Tiernan soon learns that these men now have a say in what she chooses to care and not care about anymore. As the three of them take her under their wing, teach her to work and survive in the remote woods far away from the rest of the world, she slowly finds her place among them.And as a part of them.She also realizes that lines blur and rules become easy to break when no one else is watching.One of them has her.The other one wants her.But he…He’s going to keep her.*Credence is a new adult standalone novel suitable for readers 18+.","Romance, Contemporary, Reverse Harem, Dark, New Adult, Contemporary Romance, Fiction"
641,/book/show/52581895-survivor-song,"In a matter of weeks, Massachusetts has been overrun by an insidious rabies-like virus that is spread by saliva. But unlike rabies, the disease has a terrifyingly short incubation period of an hour or less. Those infected quickly lose their minds and are driven to bite and infect as many others as they can before they inevitably succumb. Hospitals are inundated with the sick and dying, and hysteria has taken hold. To try to limit its spread, the commonwealth is under quarantine and curfew. But society is breaking down and the government's emergency protocols are faltering.Dr. Ramola ""Rams"" Sherman, a soft-spoken pediatrician in her mid-thirties, receives a frantic phone call from Natalie, a friend who is eight months pregnant. Natalie's husband has been killed—viciously attacked by an infected neighbor—and in a failed attempt to save him, Natalie, too, was bitten. Natalie's only chance of survival is to get to a hospital as quickly as possible to receive a rabies vaccine. The clock is ticking for her and for her unborn child.Natalie’s fight for life becomes a desperate odyssey as she and Rams make their way through a hostile landscape filled with dangers beyond their worst nightmares—terrifying, strange, and sometimes deadly challenges that push them to the brink.","Horror, Fiction, Thriller, Zombies, Audiobook, Science Fiction, Adult"
642,/book/show/51731947-the-snow,"This is how the world ends: with a single snowflake.After a tragic accident at work, all Grady Miller wanted was an escape. He finds it months later with two of his closest friends. Together, the three of them travel south to Prism Lake for the upcoming holiday, where they plan on spending the sunny weekend drinking, grilling, and relaxing.But when a series of monstrous blizzards cover the eastern United States in feet of snow, knocking out communications and making the roads impossible to drive on, they realize their weekend of fun could turn into a lifetime of survival.Because there’s something out there besides the cold…Something sinister…Get your copy of WHITEOUT #1 now!","Horror, Audiobook, Fiction, Thriller, Paranormal, Fantasy, Dystopia"
643,/book/show/31548.Of_Human_Bondage,"From a tormented orphan with a clubfoot, Philip Carey grows into an impressionable young man with a voracious appetite for adventure and knowledge. His cravings take him to Paris at age eighteen to try his hand at art, then back to London to study medicine. But even so, nothing can sate his nagging hunger for experience. Then he falls obsessively in love, embarking on a disastrous relationship that will change his life forever.…Marked by countless similarities to Maugham’s own life, his masterpiece is “not an autobiography,” as the author himself once contended, “but an autobiographical novel; fact and fiction are inexorably mingled; the emotions are my own.”","Fiction, Classics, Literature, Novels, Romance, British Literature, Literary Fiction"
644,/book/show/35590467-the-search-for-mother-missing,"Travel for fun with the Vance Twins during their very first trip to Seoul, South Korea! This adventure takes place 20 years ago during what Janine calls “the dark ages” before social media, worldwide investigations into adoption agencies (where now the twins are participants '22), and her visionary and pioneering Adoption Trafficking Awareness Symposium for Against Child Trafficking in the USA and overseas.This vacation covers a very short span of only two weeks in ’04 while the twins attend an adoption conference for the first time and learn that other Korean adoptees and parents of loss have valid complaints and curiosities yet to be addressed by the authorities of the day in the field of International adoption.If you are adopted and didn’t get to attend the 50th anniversary intended to celebrate and contemplate international adoption from Seoul, South Korea, travel vicariously with the Vance twins. If you are not adopted but curious about a few adult adoptee experiences while they try to take lightly very heavy issues, the twins invite you to travel with them on their first trip of a lifetime together through the pages of this book.Spoiler You might not be able to detect the Vance twins’ bond with each other. But most twins know their bond needs no explanation. It is what it is. After learning that adoption agencies are known for separating twins, the Vance Twins are extremely happy that, at the very least, they were adopted together.Did you know that hundreds of Korean adoptees are now in the midst of a worldwide investigation into agencies? Visit www.AdoptionHistory.org or www.KoreanAdopteesWorldwide.net for updates on the case.","Nonfiction, Adoption, How To, Education, History, Book Club"
645,/book/show/45868683-intercepts,"Joe works at a facility that performs human experimentation.His work just followed him home.The government wanted to unlock hidden abilities in the human mind.They put subjects inextreme sensory deprivation.All the test subjects went violently insane.But the research continued.Today it has been perfected.Almostperfected.From the author ofIn My Father's Basementcomes another chilling novel that's a must-read for fans of horror.""Gruesome, gripping, and terrifyingly real!""","Horror, Thriller, Science Fiction, Fiction, Mystery, Adult, Suspense"
646,/book/show/18077875-essentialism,"Have you ever found yourself stretched too thin?Do you simultaneously feel overworked and underutilized?Are you often busy but not productive?Do you feel like your time is constantly being hijacked by other people’s agendas?If you answered yes to any of these, the way out is theWay of the EssentialistThe Way of the Essentialist isn’t about getting more done in less time. It’s about gettingonly the right thingsdone.  It is not  a time management strategy, or a productivity technique. It is asystematic disciplinefor discerning what is absolutely essential, then eliminating everything that is not, so we can make the highest possible contribution towards the things that really matter.By forcing us to apply a more selective criteria for what is Essential, the disciplined pursuit of less empowers us to reclaim control of our own choices about where to spend our precious time and energy – instead of giving others the implicit permission to choose for us.Essentialism is not one more thing – it’s a whole new way of doing everything. A must-read for any leader, manager, or individual who wants to learn how to do less, but better, in every area of their lives, Essentialism  is a movement whose time has come.","Nonfiction, Self Help, Business, Productivity, Personal Development, Psychology, Philosophy"
647,/book/show/35522836-no-exit,"A kidnapped little girl locked in a stranger's van. No help for miles. What would you do?Darby Thorne is a college student stranded by a blizzard at a highway rest stop in the middle of nowhere. She’s on the way home to see her sick mother. She’ll have to spend the night in the rest stop with four complete strangers. Then she stumbles across a little girl locked inside one of their parked cars.There is no cell phone reception, no telephone, no way out because of the snow, and she doesn’t know which one of the other travelers is the kidnapper.Who is the little girl? Why has she been taken? And how can Darby save her?","Thriller, Mystery Thriller, Mystery, Fiction, Horror, Suspense, Adult"
648,/book/show/2165.The_Old_Man_and_the_Sea,"Librarian's note: An alternate cover edition can be foundhereThis short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses—specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954.","Classics, Fiction, Literature, Novels, School, American, Adventure"
649,/book/show/63335775-a-compromising-position,"★This fated-lovers small-town romance features a handsome Australian Guy and a Beautiful American Girl romantic love story. How these two different personalities become enemies and then fall for each other, The perfect enemies to lovers clean and wholesome Romance Novel★♥ Good intentions and a solid moral compass never kept anyone from a compromising position.Newly appointed Campaign Manager, Catherine Lawrence has a plan, and it definitely doesn’t include falling in love with the handsome, free-spirited, blue-eyed, surfer from Australia who just moved in next door.Jake Ryan came to Florida with every intention of surfing, enjoying life, and finding himself. He didn’t plan on getting entangled with the beautiful, green-eyed woman next door. And yet, the best-laid plans and all.Love can change everything, including a stubborn heart.The chemistry and sparks between Catherine and Jake are red hot, not to mention the natural attraction between these two polar opposites will pull them in two different directions.To achieve their happily ever after, something will have to give, and someone will have to make the ultimate sacrifice for love ♥◆Read and fall in love with this Heartwarming Love Tale that will tug at your heartstrings and keep you awake till the wee hours of the dawn! This love story can be read as a stand-alone. A sweet Enemies to Lovers next-door Romantic Fictional Story is an emotional read with surprising twists and heart-warming moments that make you laugh and cry.","Drama, Contemporary, Novels, Romance"
650,/book/show/195464994-the-dead-tell-lies,"If you want to catch a serial killer, you need to think like one.Greg Adams, a criminal psychologist at Scotland Yard, specialises in bringing serial killers to justice. He is at the top of his game, having just put away his sixth serial killer when his wife, Kate, is brutally murdered by another predator known as the Dreamer.A year later, unable to bring the killer to justice, Greg has quit his job and is ready to end it all, when he receives a phone call from a man who tells him the Dreamer is dead, and that he didn’t kill Kate. Greg returns to Scotland Yard to work for Superintendent Chief Detective Donaldson in the hope he can re-examine the case with the help of two new detectives.As Greg delves into the case further, he becomes more convinced that the Dreamer wasn’t the man responsible for his wife’s murder.But if it wasn’t The Dreamer, who was it?In order to solve the mystery around his wife’s murder, Greg is going to have to delve even deeper into the mind of a terrifying psychopath. And this time he might not make it back in one piece...","Thriller, Crime, Fiction, British Literature, Mystery"
651,/book/show/91246894-judgment-prey,"Lucas Davenport and Virgil Flowers team up to crack an unsolvable case in this thrilling new novel by John Sandford.Alex Sand was spending the evening at home playing basketball with his two young sons when all three were shot in cold blood. A wealthy federal judge, there’s no short list of people who could have a vendetta against Sands, but the gruesome murders, especially that of his children, turn their St. Paul community on its head. Sand was on the verge of a major donation to a local housing charity, Heart/Twin Cities, and with the money in limbo, eyes suddenly turn to his grieving widow, Margaret Cooper, to see what she might do with the money. Margaret, distraught over the death of her family, struggles to move forward, and can’t imagine how or why anyone would target her husband.With public pressure mounting and both the local police force and FBI hitting dead end after dead end, Lucas Davenport and Virgil Flowers are called in to do what others could not: find answers. With each potential lead flawed, Davenport and Flowers are determined to chase every theory until they figure out who killed the Sands. But when they find themselves being stonewalled by the most unlikely of forces, the two wonder if perhaps each misdirection could lead them closer to the truth.","Mystery, Thriller, Fiction, Mystery Thriller, Crime, Suspense, Police"
652,/book/show/30346601-brainwalker,"One teen’s incredible journey may just blow his father’s mind…Fourteen-year-old Bernard thinks outside the box. The only problem is that neither his school nor his ultra-rational physicist father appreciate his unique ideas. When he reacts to a stressful situation at school by mooning the class, his suspension sends him straight to his father’s workplace. After his frustrated father leaves him unattended, Bernard does what any teen would wander into the particle accelerator and accidentally get transported through a wormhole!It doesn’t take long for Bernard to realize he’s in deep trouble. Not only did the wormhole drop him in the middle of a civil war over a depleted resource, but the battle is actually taking place inside his father’s brain. Bernard has one chance to save the dying side of his father’s creative brain from the tyrannical left side. Can he use his outside-the-box thinking to save his father’s life?Brainwalker is a young adult sci-fi fantasy novel that turns the world of neuroscience on its head. If you like incredible fantasy worlds, fast-paced entertainment, and the human mind, then you’ll love Robyn Mundell and Stephan Lacast’s amazing journey inside the brain.Buy Brainwalker to help the mind survive today!","Fantasy, Young Adult, Childrens, Middle Grade, Adventure, Science Fiction Fantasy, Fiction"
653,/book/show/62711955-hart-s-ridge,"If Robyn Carr and Melinda Leigh had a book-baby, Hart’s Ridge would be it. Join Kay Bratt in this small town mystery series with cases to solve, and a small-town deputy determined to do it.When five-year-old Molly walks into a gas station on the outskirts of town, alone and barely speaking, one sheriff’s deputy is determined to reunite her with her missing mother.Nestled gently in the Blue Ridge mountains, Hart’s Ridge is a small and yet undiscovered quaint town. That is until you dig a little deeper and learn that no matter how perfect things look, every town has its secrets. Taylor Gray has lived there since she was a kid and has clawed her way out of poverty, foster care, and then the police academy to reach her dream of being in law enforcement.However, the townspeople aren’t the only ones that she is committed to serve and protect. She’s also the unofficial caretaker of her father and adult sisters, a family fractured by tragedy and barely keeping it together. Her role is heavy and rarely appreciated, but she’ll stop at nothing to try to piece them back together one day.The mother of a young girl is missing. Time is of the essence and Taylor plunges into the investigation, determined to find her and reunite mother and child. When the sheriff brings a familiar face in to take charge, things begin to unravel at a pace hard to keep up with, and what they find is every law enforcement officer’s worst nightmare.Hart’s Ridge is a standalone novel and book one of the new Hart’s Ridge mystery series, written by Kay Bratt, International Best-Selling Author of Wish Me Home and the By the Sea series.","Mystery, Crime, Suspense, Fiction, Thriller, Detective, Drama"
654,/book/show/60831918-dust-child,"From the internationally bestselling author ofThe Mountains Sing, a suspenseful and moving saga about family secrets, hidden trauma, and the overriding power of forgiveness, set during the war and in present-day Việt Nam.In 1969, sisters Trang and Quỳnh, desperate to help their parents pay off debts, leave their rural village and become “bar girls” in Sài Gòn, drinking, flirting (and more) with American GIs in return for money. As the war moves closer to the city, the once-innocent Trang gets swept up in an irresistible romance with a young and charming American helicopter pilot, Dan. Decades later, Dan returns to Việt Nam with his wife, Linda, hoping to find a way to heal from his PTSD and, unbeknownst to her, reckon with secrets from his past.At the same time, Phong—the son of a Black American soldier and a Vietnamese woman—embarks on a search to find both his parents and a way out of Việt Nam. Abandoned in front of an orphanage, Phong grew up being called “the dust of life,” “Black American imperialist,” and “child of the enemy,” and he dreams of a better life for himself and his family in the U.S.Past and present converge as these characters come together to confront decisions made during a time of war—decisions that force them to look deep within and find common ground across race, generation, culture, and language. Suspenseful, poetic, and perfect for readers of Min Jin Lee’sPachinkoor Yaa Gyasi’sHomegoing, Dust Childtells an unforgettable and immersive story of how those who inherited tragedy can redefine their destinies through love, hard-earned wisdom, compassion, courage, and joy.","Historical Fiction, Fiction, Historical, Audiobook, Asia, War, Literary Fiction"
655,/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set,"This four-volume, boxed set contains J.R.R. Tolkien's epic masterworks The Hobbit and the three volumes of The Lord of the Rings (The Fellowship of the Ring, The Two Towers, and The Return of the King).In The Hobbit, Bilbo Baggins is whisked away from his comfortable, unambitious life in Hobbiton by the wizard Gandalf and a company of dwarves. He finds himself caught up in a plot to raid the treasure hoard of Smaug the Magnificent, a large and very dangerous dragon.The Lord of the Rings tells of the great quest undertaken by Frodo Baggins and the Fellowship of the Ring: Gandalf the wizard; the hobbits Merry, Pippin, and Sam; Gimli the dwarf; Legolas the elf; Boromir of Gondor; and a tall, mysterious stranger called Strider. J.R.R. Tolkien's three volume masterpiece is at once a classic myth and a modern fairy tale—a story of high and heroic adventure set in the unforgettable landscape of Middle-earth","Fantasy, Fiction, Classics, Adventure, Science Fiction Fantasy, Epic Fantasy, High Fantasy"
656,/book/show/42769202-starsight,"All her life, Spensa has dreamed of becoming a pilot. Of proving she's a hero like her father. She made it to the sky, but the truths she learned about her father were crushing.Spensa is sure there's more to the story. And she's sure that whatever happened to her father in his starship could happen to her. When she made it outside the protective shell of her planet, she heard the stars--and it was terrifying. Everything Spensa has been taught about her world is a lie.But Spensa also discovered a few other things about herself--and she'll travel to the end of the galaxy to save humankind if she needs to.","Science Fiction, Young Adult, Fantasy, Fiction, Audiobook, Space, Adventure"
657,/book/show/29938376-a-simple-favor,"She’s your best friend.She knows all your secrets.That’s why she’s so dangerous.A single mother's life is turned upside down when her best friend vanishes in this chilling debut thriller in the vein ofGone GirlandThe Girl on the Train.It starts with a simple favor—an ordinary kindness mothers do for one another. When her best friend, Emily, asks Stephanie to pick up her son Nicky after school, she happily says yes. Nicky and her son, Miles, are classmates and best friends, and the five-year-olds love being together—just like she and Emily. A widow and stay-at-home mommy blogger living in woodsy suburban Connecticut, Stephanie was lonely until she met Emily, a sophisticated PR executive whose job in Manhattan demands so much of her time.But Emily doesn’t come back. She doesn’t answer calls or return texts. Stephanie knows something is terribly wrong—Emily would never leave Nicky, no matter what the police say. Terrified, she reaches out to her blog readers for help. She also reaches out to Emily’s husband, the handsome, reticent Sean, offering emotional support. It’s the least she can do for her best friend. Then, she and Sean receive shocking news. Emily is dead. The nightmare of her disappearance is over.Or is it? Because soon, Stephanie will begin to see that nothing—not friendship, love, or even an ordinary favor—is as simple as it seems.A Simple Favoris a remarkable tale of psychological suspense—a clever and twisting free-fall of a ride filled with betrayals and reversals, twists and turns, secrets and revelations, love and loyalty, murder and revenge. Darcey Bell masterfully ratchets up the tension in a taut, unsettling, and completely absorbing story that holds you in its grip until the final page.","Thriller, Mystery, Fiction, Audiobook, Mystery Thriller, Suspense, Contemporary"
658,/book/show/27712.The_Neverending_Story,"This epic work of the imagination has captured the hearts of millions of readers worldwide since it was first published. Its special story within a story is an irresistible invitation for readers to become part of the book itself.The story begins with a lonely boy named Bastian and the strange book that draws him into the beautiful but doomed world of Fantastica. Only a human can save this enchanted place by giving its ruler, the Childlike Empress, a new name. But the journey to her tower leads through lands of dragons, giants, monsters, and magic, and once Bastian begins his quest, he may never return. As he is drawn deeper into Fantastica, he must find the courage to face unspeakable foes and the mysteries of his own heart.Readers, too, can travel to the wondrous, unforgettable world of Fantastica if they will just turn the page...","Fantasy, Classics, Fiction, Young Adult, Childrens, Adventure, German Literature"
659,/book/show/209512366-legacy-of-shadows,,"Novels, Contemporary, Drama"
660,/book/show/34272565-life-3-0,"How will Artificial Intelligence affect crime, war, justice, jobs, society and our very sense of being human? The rise of AI has the potential to transform our future more than any other technology--and there's nobody better qualified or situated to explore that future than Max Tegmark, an MIT professor who's helped mainstream research on how to keep AI beneficial.How can we grow our prosperity through automation without leaving people lacking income or purpose? What career advice should we give today's kids? How can we make future AI systems more robust, so that they do what we want without crashing, malfunctioning or getting hacked? Should we fear an arms race in lethal autonomous weapons? Will machines eventually outsmart us at all tasks, replacing humans on the job market and perhaps altogether? Will AI help life flourish like never before or give us more power than we can handle?What sort of future doyouwant? This book empowers you to join what may be the most important conversation of our time. It doesn't shy away from the full range of viewpoints or from the most controversial issues--from superintelligence to meaning, consciousness and the ultimate physical limits on life in the cosmos.","Science, Nonfiction, Artificial Intelligence, Technology, Philosophy, Computer Science, Audiobook"
